"Priority","Organization","Project","Type","Subsidy","Matching","Total","Start_date","End_date","State","Region","Geocoding_round","county","city_name","postal_code","lat_coords","long_coords"
"P5","The Prince's Trust","P5 - Third Sector - Sub Project 3 - The Princes Trust","ESF","2552585","N/A","6054798","N/A","N/A","Scotland","Lowlands and Uplands","Second","Glasgow City","Glasgow","G5 9JP","55.8541945","-4.2576619"
"P5","The Prince's Trust","National Third Sector Consortium - Sub Project 2 Fairbridge","ESF","1426185","N/A","3169300","N/A","N/A","Scotland","Lowlands and Uplands","Second","Glasgow City","Glasgow","G5 9JP","55.8541945","-4.2576619"
"P5","The Wise Group","P5 Third Sector Consortium - Sub Project 5 - The Wise Group","ESF","591300","N/A","1314000","N/A","N/A","Scotland","Lowlands and Uplands","Second","Glasgow City","Glasgow","G1 5DW","55.8536351","-4.2408593"
"P5","West Dunbartonshire Council","West Dunbartonshire Skills Pipeline","ESF","1511173","N/A","3624275","N/A","N/A","Scotland","Lowlands and Uplands","Second","West Dunbartonshire","Dumbarton","G82 3PU","55.9450925","-4.5646258"
"P5","West Dunbartonshire Council","YES ERI West Dunbartonshire","ESF","282009","N/A","705023","N/A","N/A","Scotland","Lowlands and Uplands","Second","West Dunbartonshire","Dumbarton","G82 3PU","55.9450925","-4.5646258"
"P5","West Lothian Council","West Lothian Employability and Skills Pipeline","ESF","1101600","N/A","2448000","N/A","N/A","Scotland","Lowlands and Uplands","Second","West Lothian","Livingston","EH54","55.8880724","-3.5164534"
"P1","Barnardo's Scotland","Youthbuild","ESF","92361","N/A","205247","N/A","N/A","Scotland","Highlands and Islands","Second","Edinburgh","Edinburgh","EH9 2HH","55.9278254","-3.1964858"
"P1","Barnardo's Scotland","Barnardo's Works - Highlands and Islands","ESF","436560","N/A","973297","N/A","N/A","Scotland","Highlands and Islands","Second","Edinburgh","Edinburgh","EH9 2HH","55.9278254","-3.1964858"
"P1","Calman Trust Ltd","Can- Do","ESF","977667","N/A","2379910","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV2 4JP","57.4611599","-4.2048603"
"P1","Day1","Day1 application April/May 2008","ESF","41006","N/A","87056","N/A","N/A","Scotland","Highlands and Islands","Second","Dumfries and Galloway","Annan","DG12 5JA","54.9907649","-3.2580309"
"P1","Day1","Day1 Youth Mentoring towards Sustainable Employment","ESF","118480","N/A","237480","N/A","N/A","Scotland","Highlands and Islands","Second","Dumfries and Galloway","Annan","DG12 5JA","54.9907649","-3.2580309"
"P1","employability orkney","Supported Employment Employability Orkney","ESF","62308","N/A","200002","N/A","N/A","Scotland","Highlands and Islands","Second","Orkney","Kirkwall","KW15","58.9871497","-2.9724757"
"P1","employability orkney","Supported Employment","ESF","123856","N/A","247762","N/A","N/A","Scotland","Highlands and Islands","Second","Orkney","Kirkwall","KW15","58.9871497","-2.9724757"
"P1","Merkinch Enterprise","Community Employment Training","ESF","34265","N/A","68530","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV3 8BL","57.4843951","-4.2336462"
"P1","Merkinch Enterprise","Employment Training in the Community","ESF","129533","N/A","216472","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV3 8BL","57.4843951","-4.2336462"
"P1","Merkinch Enterprise","Information Technology Training for the Unemployed","ESF","174516","N/A","249309","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV3 8BL","57.4843951","-4.2336462"
"P1","Moving On Employment Project","Moving On Job Crew Project","ESF","137683","N/A","308739","N/A","N/A","Scotland","Highlands and Islands","Second","Shetland Islands","Shetland","ZE1 0JN","60.1555586","-1.1461098"
"P1","Moving On Employment Project","Job crew approach to supported employment","ESF","222109","N/A","329109","N/A","N/A","Scotland","Highlands and Islands","Second","Shetland Islands","Shetland","ZE1 0JN","60.1555586","-1.1461098"
"P1","New Start Highland","New Start Highland Breaking the Cycle","ESF","170362","N/A","385872","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV3 8DU","57.4876539","-4.2434304"
"P1","New Start Highland","Towards Equality","ESF","563415","N/A","1049741","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV3 8DU","57.4876539","-4.2434304"
"P1","New Start Highland","Aspire, Transform, Achieve","ESF","975288","N/A","1393269","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV3 8DU","57.4876539","-4.2434304"
"P1","Orkney Blide Trust","Orkney Clubhouse","ESF","167372","N/A","255393","N/A","N/A","Scotland","Highlands and Islands","Second","Orkney","Kirkwall","KW15 1DN","58.9798162","-2.9612944"
"P1","Scottish Childminding Association","Childminding Recruit & Train","ESF","22864","N/A","45728","N/A","N/A","Scotland","Highlands and Islands","Second","Stirling","Stirling","FK8 2ND","56.1135911","-3.939069"
"P1","Scottish Childminding Association","Childminding Recruit & Training","ESF","74100","N/A","148200","N/A","N/A","Scotland","Highlands and Islands","Second","Stirling","Stirling","FK8 2ND","56.1135911","-3.939069"
"P1","Scottish Council for Voluntary Organisations","Positive Steps to Employment in Highland","ESF","279292","N/A","558584","N/A","N/A","Scotland","Highlands and Islands","Second","Edinburgh","Edinburgh","EH3 6BB","55.9597201","-3.1904754"
"P1","Scottish Council for Voluntary Organisations","Highland WorkWithUs","ESF","62461","N/A","124922","N/A","N/A","Scotland","Highlands and Islands","Second","Edinburgh","Edinburgh","EH3 6BB","55.9597201","-3.1904754"
"P1","Speyside Trust","JobConnect @ badaguish (4)","ESF","67200","N/A","134400","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Aviemore","PH22 1QU","57.1807379","-3.7274619"
"P1","Springboard Charitable Trust","The Right Staff","ESF","95979","N/A","224261","N/A","N/A","Scotland","Highlands and Islands","Second","Greater London","London","SE1","51.5031315","-0.1001959"
"P1","Springboard Charitable Trust","Recruiting the Right Staff","ESF","156963","N/A","314599","N/A","N/A","Scotland","Highlands and Islands","Second","Greater London","London","SE1","51.5031315","-0.1001959"
"P1","The Prince's Trust","Highland Recharge","ESF","13717","N/A","27435","N/A","N/A","Scotland","Highlands and Islands","Second","Glasgow City","Glasgow","G5 9JP","55.8541945","-4.2576619"
"P1","The Springboard Charity","Increasing the Workforce in Scotland's Highland's & Islands","ESF","696216","N/A","1039545","N/A","N/A","Scotland","Highlands and Islands","Second","Greater London","London","SE1","51.5031315","-0.1001959"
"P1","Workers' Educational Association","Step into learning","ESF","22570","N/A","45140","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV1 1DR","57.4785912","-4.2269155"
"P1","Workers' Educational Association","WEA Step into Learning","ESF","74978","N/A","149956","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV1 1DR","57.4785912","-4.2269155"
"P2","Cairngorms Outdoors Access Trust","Access Skills Training Project","ESF","279394","N/A","399135","N/A","N/A","Scotland","Highlands and Islands","Second","Aberdeenshire","Aboyne","AB34 5JP","57.0834098","-2.7855409"
"P2","Highland Opportunity Limited","Employment Grants Scheme","ESF","57500","N/A","115000","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Inverness","IV2","57.4756162","-4.2248415"
"P2","Scottish Chambers of Commerce","Business Mentoring (HI)","ESF","167992","N/A","341409","N/A","N/A","Scotland","Highlands and Islands","Second","Glasgow City","Glasgow","G2 1EQ","55.8615204","-4.251698"
"P2","Scottish Chambers of Commerce","Business Mentoring (H&I)","ESF","294941","N/A","579941","N/A","N/A","Scotland","Highlands and Islands","Second","Glasgow City","Glasgow","G2 1EQ","55.8615204","-4.251698"
"P2","Scottish Council for Voluntary Organisations","Highlands & Islands Equality Forum","ESF","65740","N/A","131480","N/A","N/A","Scotland","Highlands and Islands","Second","Edinburgh","Edinburgh","EH3 6BB","55.9597201","-3.1904754"
"P2","Scottish Council for Voluntary Organisations","Highlands and Islands Equality Forum","ESF","357840","N/A","511200","N/A","N/A","Scotland","Highlands and Islands","Second","Edinburgh","Edinburgh","EH3 6BB","55.9597201","-3.1904754"
"P2","SCOTTISH FEDERATION OF MEAT TRADERS","Raising the Steaks","ESF","27431","N/A","61094","N/A","N/A","Scotland","Highlands and Islands","Second","Perth and Kinross","Perth","PH2 0JW","56.3921758","-3.4418231"
"P2","SCOTTISH FEDERATION OF MEAT TRADERS","Cutting it in Scotland","ESF","98050","N/A","219925","N/A","N/A","Scotland","Highlands and Islands","Second","Perth and Kinross","Perth","PH2 0JW","56.3921758","-3.4418231"
"P2","SCOTTISH FEDERATION OF MEAT TRADERS","Meating the Challenge","ESF","118119","N/A","168742","N/A","N/A","Scotland","Highlands and Islands","Second","Perth and Kinross","Perth","PH2 0JW","56.3921758","-3.4418231"
"P2","Scottish Trades Union Congress","Union Learning Together in the Highlands & Islands","ESF","104345","N/A","231878","N/A","N/A","Scotland","Highlands and Islands","Second","Glasgow City","Glasgow","G3 6NG","55.872578","-4.27897"
"P2","Scottish Trades Union Congress","Unions learning and upskilling in the Highlands & Islands","ESF","415014","N/A","922459","N/A","N/A","Scotland","Highlands and Islands","Second","Glasgow City","Glasgow","G3 6NG","55.872578","-4.27897"
"P2","SRUC","Delivering business skills to rural areas","ESF","37500","N/A","75000","N/A","N/A","Scotland","Highlands and Islands","Second","South Ayrshire","Ayr","KA6 5HW","55.4801816","-4.5665484"
"P2","Uist Wool","CALANAS - Transforming Traditional Skills","ESF","243950","N/A","348500","N/A","N/A","Scotland","Highlands and Islands","Second","Na h-Eileanan an Iar","Isle of South Uist","HS8","57.107493","-7.364769"
"P2","Voluntary Action in Badenoch and Strathspey","Community Enterprise Project","ESF","202082","N/A","288688","N/A","N/A","Scotland","Highlands and Islands","Second","Highland","Grantown-on-Spey","PH26 3HF","57.3313475","-3.6071078"
"P3","Scottish Council for Voluntary Organisations","3rd Sector Skills and Workforce Centre","ESF","52995","N/A","105990","N/A","N/A","Scotland","Highlands and Islands","Second","Edinburgh","Edinburgh","EH3 6BB","55.9597201","-3.1904754"
"P3","Scottish Council for Voluntary Organisations","MSC Equalities and Human Rights","ESF","287294","N/A","418681","N/A","N/A","Scotland","Highlands and Islands","Second","Edinburgh","Edinburgh","EH3 6BB","55.9597201","-3.1904754"
"P3","Scottish Trades Union Congress","Union Learning Project for Highlands & Islands","ESF","99693","N/A","221540","N/A","N/A","Scotland","Highlands and Islands","Second","Glasgow City","Glasgow","G3 6NG","55.872578","-4.27897"
"P4","European Structural Funds Division","H&I ESF Technical Assistance 2007-2013","ESF","558738","N/A","1117476","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P4","European Structural Funds Division","Scottish Government: EPRC Partnership - H&I ESF","ESF","1841","N/A","3681","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P4","European Structural Funds Division","Evaluation Dundee CPP MI tracking System H&I ESF","ESF","2250","N/A","4500","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P4","European Structural Funds Division","CPP MI System H&I ESF - Dundee City Council","ESF","900","N/A","1800","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P4","European Structural Funds Division","Gender Mainstreaming H&I ESF - GCU","ESF","1259","N/A","3118","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P4","European Structural Funds Division","Social Innovation H&I ESF - GCU","ESF","1390","N/A","2779","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P4","European Structural Funds Division","H&I ESF Technical Assistance 2007-2013 (2)","ESF","1500000","N/A","3000000","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P1","CraigOwl Communities","Skills for Work","ESF","89778","N/A","217856","N/A","N/A","Scotland","Lowlands and Uplands","None","N/A","N/A","N/A","N/A","N/A"
"P1","Ethnic Minority Enterprise Centre","EMAS (2008)","ESF","101311","N/A","225136","N/A","N/A","Scotland","Lowlands and Uplands","None","N/A","N/A","N/A","N/A","N/A"
"P2","SCOTTISH BAKERY TRAINING COUNCIL","Skills for Employees in Baking and Food Manufacture (LUPS)","ESF","274308","N/A","609574","N/A","N/A","Scotland","Lowlands and Uplands","None","N/A","N/A","N/A","N/A","N/A"
"P3","Common Knowledge","CK Works 2008","ESF","96172","N/A","221313","N/A","N/A","Scotland","Lowlands and Uplands","None","N/A","N/A","N/A","N/A","N/A"
"P3","Common Knowledge","CK Works","ESF","200757","N/A","448310","N/A","N/A","Scotland","Lowlands and Uplands","None","N/A","N/A","N/A","N/A","N/A"
"P1","Cothrom Ltd","Combating Social Exclusion","ESF","30740","N/A","61479","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P1","Sgailean, Western Isles Foyer.","Sgailean,Western Isles Foyer","ESF","247500","N/A","413000","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P1","TAG Highland - Highland Health Board","TAG Highland","ESF","212793","N/A","450593","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P1","TAG Highland - Highland Health Board","TAG Highland Making a Difference","ESF","563027","N/A","1198786","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P1","TAG Highland - Highland Health Board","TAG Highland Closing the Gap","ESF","370051","N/A","774352","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","Cairngorms National Park Authority","training for land based businesses for growth","ESF","43326","N/A","86653","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","Cairngorms National Park Authority","Project to grow and develop land based workers in the Park","ESF","79689","N/A","159379","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","Cairngorms National Park Authority","Developing training in the Cairngorms National Park","ESF","32318","N/A","47038","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","Centre for Scottish Public Policy (CSPP)","CSPP Internship programme for Scottish Graduates","ESF","187554","N/A","271554","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","Moray Firth Media Trust","Radio Broadcasting","ESF","69530","N/A","139061","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","Moray Firth Media Trust","Radio in the 21st century","ESF","58970","N/A","117941","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","Moray Firth Media Trust","Digital Media","ESF","360203","N/A","729194","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","SCOTTISH BAKERY TRAINING COUNCIL","Skills Training for Baking and Food Industries","ESF","72765","N/A","145529","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","SCOTTISH BAKERY TRAINING COUNCIL","Skills For Employees in Baking and Food Manufacture (H&I)","ESF","127672","N/A","257517","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","SCOTTISH BAKERY TRAINING COUNCIL","Skills for Employees in Baking and Food Manufacture","ESF","178810","N/A","357620","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","Highlands & Islands Enterprise","Leadership for Growth - Highlands and Islands","ESF","542780","N/A","775400","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P2","Highlands & Islands Enterprise","Smart Exporter Highlands and Islands.","ESF","273000","N/A","390000","N/A","N/A","Scotland","Highlands and Islands","None","N/A","N/A","N/A","N/A","N/A"
"P1","Paisley & Johnstone Training Group","Make Training WORK","ESF","85614","N/A","214036","N/A","N/A","Scotland","Lowlands and Uplands","First","Renfrewshire","Johnstone","PA5 8DB","55.8385601","-4.7862806"
"P1","Scottish Further& Higher Education Funding Council","The College Sector : Investing in Recovery","ESF","6872727","N/A","15272727","N/A","N/A","Scotland","Lowlands and Uplands","First","Edinburgh","Edinburgh","EH12 5DR","55.9463378","-3.2174431"
"P5","Scottish Further& Higher Education Funding Council","Colleges - Investing in Skills for Economic Recovery","ESF","9280003","N/A","26080003","N/A","N/A","Scotland","Lowlands and Uplands","First","Edinburgh","Edinburgh","EH12 5DR","55.9463378","-3.2174431"
"P5","Scottish Further& Higher Education Funding Council","Skills for a Competitive Workforce","ESF","5966667","N/A","13300000","N/A","N/A","Scotland","Lowlands and Uplands","First","Edinburgh","Edinburgh","EH12 5DR","55.9463378","-3.2174431"
"P1","Jobs & Business Glasgow","Positive Action on Worklessness","ESF","61744","N/A","174309","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133344","-4.3626042"
"P1","Jobs & Business Glasgow","South West Bridging Service","ESF","92822","N/A","206272","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133345","-4.3626043"
"P1","Jobs & Business Glasgow","Progressing, Education, Employment and Training","ESF","103601","N/A","230226","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133346","-4.3626044"
"P1","Jobs & Business Glasgow","South West Glasgow Progression to Work","ESF","569353","N/A","1388665","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133347","-4.3626045"
"P1","Jobs & Business Glasgow","South West Glasgow Bridging Service","ESF","312545","N/A","734192","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133348","-4.3626046"
"P1","Jobs & Business Glasgow","South West Glasgow Youth Employability and Transition Suppor","ESF","214031","N/A","535081","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133349","-4.3626047"
"P1","Jobs & Business Glasgow","North Glasgow Employer Led Training/Modern Apprenticeship Prog","ESF","336844","N/A","748543","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.813335","-4.3626048"
"P1","Jobs & Business Glasgow","First Steps to Employability","ESF","484014","N/A","1241061","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133351","-4.3626049"
"P1","Jobs & Business Glasgow","East Works 2008","ESF","174391","N/A","515494","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133352","-4.362605"
"P1","Jobs & Business Glasgow","Active Client Progression","ESF","266718","N/A","592707","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133353","-4.3626051"
"P1","Jobs & Business Glasgow","Routes 2 and Sustaining Employment 2009","ESF","227079","N/A","648797","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133354","-4.3626052"
"P1","Jobs & Business Glasgow","East Works 2009","ESF","187306","N/A","481960","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133355","-4.3626053"
"P1","Jobs & Business Glasgow","South West Glasgow - Accessing Opportunities","ESF","752715","N/A","2281517","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133356","-4.3626054"
"P1","Jobs & Business Glasgow","GSWRA Youth Employability & Transition Support (cont)","ESF","475759","N/A","1446593","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133357","-4.3626055"
"P1","Jobs & Business Glasgow","Challenge South East","ESF","139678","N/A","310397","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133358","-4.3626056"
"P1","Jobs & Business Glasgow","Step Up to Employment","ESF","266834","N/A","684190","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133359","-4.3626057"
"P1","Jobs & Business Glasgow","South West Glasgow Bridging Service (Cont)","ESF","329474","N/A","773959","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.813336","-4.3626058"
"P2","Jobs & Business Glasgow","South West Glasgow Progression in Work","ESF","685817","N/A","1714543","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133361","-4.3626059"
"P2","Jobs & Business Glasgow","Retention, Aftercare and Progress (RAP)","ESF","311296","N/A","691769","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133362","-4.362606"
"P3","Jobs & Business Glasgow","Innovating Financial Literacy Skills in Scotland","ESF","92359","N/A","205242","N/A","N/A","Scotland","Lowlands and Uplands","First","Glasgow City","Glasgow","G53 7BN","55.8133363","-4.3626061"
"P1","Shetland Islands Council","Bridges Project","ESF","36119","N/A","88619","N/A","N/A","Scotland","Highlands and Islands","First","Shetland Islands","Shetland","ZE1 0LZ","60.1589445","-1.1462202"
"P1","Skills Development Scotland","Local Training Opportunities Highlands and Islands","ESF","1904697","N/A","3174536","N/A","N/A","Scotland","Highlands and Islands","First","Shetland Islands","Shetland","ZE1","60.1574057","-1.1480426"
"P2","University of the Highlands and Islands","UHI Investing in Recovery","ESF","7000000","N/A","10000000","N/A","N/A","Scotland","Highlands and Islands","First","Perth and Kinross","Perth","PH1","56.4063083","-3.4626449"
"P3","University of the Highlands and Islands","UHI SDB Plan ESF","ESF","2442496","N/A","4884993","N/A","N/A","Scotland","Highlands and Islands","First","Perth and Kinross","Perth","PH1","56.4063083","-3.4626449"
"P3","University of the Highlands and Islands","UHI SDB Plan ESF Phase 2 Project Activity","ESF","2105606","N/A","3008009","N/A","N/A","Scotland","Highlands and Islands","First","Perth and Kinross","Perth","PH1","56.4063083","-3.4626449"
"P3","University of the Highlands and Islands","UHI SDB Plan ESF Phase 2 Management","ESF","210000","N/A","420000","N/A","N/A","Scotland","Highlands and Islands","First","Perth and Kinross","Perth","PH1","56.4063083","-3.4626449"
"P2","Orkney College","Individual and Contractor Upskilling Building Skills","ESF","42116","N/A","84231","N/A","N/A","Scotland","Highlands and Islands","First","Orkney","Kirkwall","KW15 1HZ","58.9846963","-2.9507522"
"P1","Comhairle nan Eilean Siar","Western Isles Rural Opportunities Programme","ESF","323988","N/A","647976","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Stornoway","HS1","58.2083526","-6.3695006"
"P1","Comhairle nan Eilean Siar","Western Isles Rural Opportunities","ESF","100404","N/A","226243","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Stornoway","HS1","58.2083526","-6.3695006"
"P1","Comhairle nan Eilean Siar","Outer Hebrides Employability Support Programme","ESF","1237576","N/A","2475152","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Stornoway","HS1","58.2083526","-6.3695006"
"P1","Comhairle nan Eilean Siar","Include-Us.","ESF","1005495","N/A","1436422","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Stornoway","HS1","58.2083526","-6.3695006"
"P2","Comhairle nan Eilean Siar","Vocational Training Support","ESF","60000","N/A","120000","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Stornoway","HS1","58.2083526","-6.3695006"
"P2","Comhairle nan Eilean Siar","Harris Tweed Skills Training Programme","ESF","82000","N/A","164000","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Stornoway","HS1","58.2083526","-6.3695006"
"P2","Comhairle nan Eilean Siar","THI Traditional Skills Devpt.","ESF","37050","N/A","92050","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Stornoway","HS1","58.2083526","-6.3695006"
"P2","Comhairle nan Eilean Siar","Vocational Assessment Support and Training","ESF","90000","N/A","180000","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Stornoway","HS1","58.2083526","-6.3695006"
"P2","Comhairle nan Eilean Siar","Harris Tweed Training and Development Programme","ESF","99400","N/A","142000","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Stornoway","HS1","58.2083526","-6.3695006"
"P1","LEWS CASTLE COLLEGE","ACCESS TO FE COURSES","ESF","60487","N/A","120974","N/A","N/A","Scotland","Highlands and Islands","First","Na h-Eileanan an Iar","Isle of Lewis","HS2 0XP","58.2159123","-6.3957699"
"P1","Moray College","ESOL provision for West Moray","ESF","129116","N/A","258232","N/A","N/A","Scotland","Highlands and Islands","First","Moray","Elgin","IV30","57.6460444","-3.3162125"
"P1","Moray College","RAFT - West Moray area","ESF","49457","N/A","132695","N/A","N/A","Scotland","Highlands and Islands","First","Moray","Elgin","IV30","57.6460444","-3.3162125"
"P2","Moray College","Customers First - skills for hospitality and toursim sector","ESF","40828","N/A","81655","N/A","N/A","Scotland","Highlands and Islands","First","Moray","Elgin","IV30","57.6460444","-3.3162125"
"P3","Moray College","Within Your Reach - office skills - what you need","ESF","34156","N/A","68313","N/A","N/A","Scotland","Highlands and Islands","First","Moray","Elgin","IV30","57.6460444","-3.3162125"
"P3","Moray College","e-hospitality - fresh approaches","ESF","123247","N/A","176067","N/A","N/A","Scotland","Highlands and Islands","First","Moray","Elgin","IV30","57.6460444","-3.3162125"
"P1","North Highland College","ESOL Training","ESF","53787","N/A","107574","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P1","North Highland College","English Language Training in the Highlands","ESF","120805","N/A","241609","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P1","North Highland College","Practical Training for Employability","ESF","83729","N/A","167457","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P1","North Highland College","Enterprise Sells","ESF","149384","N/A","336580","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P1","North Highland College","Access to Further Education","ESF","93925","N/A","187850","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P1","North Highland College","Highland Energy Collaboration","ESF","559241","N/A","798959","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P1","North Highland College","The Personal Empowerment Programme","ESF","311837","N/A","445482","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P1","North Highland College","ESOL","ESF","190373","N/A","271961","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P2","North Highland College","Reskilling for Oil, Gas and Renewables","ESF","48361","N/A","96722","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P2","North Highland College","Hospitality Training","ESF","206776","N/A","413552","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P3","North Highland College","Community Empowerment in Tourism, Heritage and Leisure","ESF","73964","N/A","190729","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P3","North Highland College","Developing Digital Literacies","ESF","396488","N/A","566411","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Thurso","KW14","58.5834483","-3.5377879"
"P3","Sabhal Mor Ostaig","Guthan nan Eilean: Island Voices","ESF","47154","N/A","94308","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Isle of Skye","IV44 8RQ","57.0860237","-5.8799656"
"P1","Inverness College","Inverness College Response to the Economic Downturn","ESF","277539","N/A","555078","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV2 5NA","57.4752263","-4.1846329"
